model,var,layer,kind,value
mobilenet,3,last_conv,average,0.355942270058
mobilenet,3,last_conv,100ms,0.349170240806
mobilenet,3,last_conv,200ms,0.248920354992
mobilenet,6,block1,average,0.113317133828
mobilenet,6,block1,100ms,0.131803172071
mobilenet,6,block1,200ms,0.0594690820385
mobilenet,6,block2,average,0.180870161733
mobilenet,6,block2,100ms,0.2136638026
mobilenet,6,block2,200ms,0.103504285076
mobilenet,6,block3,average,0.22868029496
mobilenet,6,block3,100ms,0.244677610425
mobilenet,6,block3,200ms,0.132632054023
mobilenet,6,block4,average,0.311508591994
mobilenet,6,block4,100ms,0.316029136917
mobilenet,6,block4,200ms,0.19744119454
mobilenet,6,block5,average,0.32032638108
mobilenet,6,block5,100ms,0.349975105409
mobilenet,6,block5,200ms,0.186391828975
mobilenet,6,block6,average,0.371501415296
mobilenet,6,block6,100ms,0.408193311037
mobilenet,6,block6,200ms,0.237204942375
mobilenet,6,block7,average,0.38222179947
mobilenet,6,block7,100ms,0.391335555116
mobilenet,6,block7,200ms,0.232892588791
mobilenet,6,block8,average,0.400735677043
mobilenet,6,block8,100ms,0.405058922522
mobilenet,6,block8,200ms,0.258297000591
mobilenet,6,block9,average,0.415968349122
mobilenet,6,block9,100ms,0.415665228206
mobilenet,6,block9,200ms,0.27706714112
mobilenet,6,block10,average,0.415141979625
mobilenet,6,block10,100ms,0.394526386965
mobilenet,6,block10,200ms,0.287395742327
mobilenet,6,block11,average,0.444516678301
mobilenet,6,block11,100ms,0.418791035243
mobilenet,6,block11,200ms,0.327916576689
mobilenet,6,block12,average,0.480269769264
mobilenet,6,block12,100ms,0.435499060751
mobilenet,6,block12,200ms,0.353109997357
mobilenet,6,block13,average,0.450089866953
mobilenet,6,block13,100ms,0.409901017772
mobilenet,6,block13,200ms,0.326414359053
mobilenet,6,last_conv,average,0.353163088882
mobilenet,6,last_conv,100ms,0.327526987409
mobilenet,6,last_conv,200ms,0.265837000531
vgg16,0,pool1,average,0.354039669264
vgg16,0,pool1,100ms,0.36522706775
vgg16,0,pool1,200ms,0.252952594128
vgg16,0,pool2,average,0.38089112163
vgg16,0,pool2,100ms,0.396856983233
vgg16,0,pool2,200ms,0.319499753711
vgg16,0,pool3,average,0.476284042941
vgg16,0,pool3,100ms,0.487296001747
vgg16,0,pool3,200ms,0.355607582821
vgg16,0,pool4,average,0.500072150502
vgg16,0,pool4,100ms,0.503056147575
vgg16,0,pool4,200ms,0.368612452654
vgg16,0,pool5,average,0.460562507229
vgg16,0,pool5,100ms,0.45682013044
vgg16,0,pool5,200ms,0.3587707381
vgg16,0,fc6,average,0.437608396366
vgg16,0,fc6,100ms,0.423968304378
vgg16,0,fc6,200ms,0.322952382755
vgg16,0,fc7,average,0.41413037701
vgg16,0,fc7,100ms,0.374174380899
vgg16,0,fc7,200ms,0.290629296272
vgg16,0,fc8,average,0.387143921436
vgg16,0,fc8,100ms,0.3763270419
vgg16,0,fc8,200ms,0.282931530915
vgg16,3,pool1,average,0.166514584528
vgg16,3,pool1,100ms,0.192634463362
vgg16,3,pool1,200ms,0.106999626656
vgg16,3,pool2,average,0.226625961151
vgg16,3,pool2,100ms,0.254697420546
vgg16,3,pool2,200ms,0.145385785586
vgg16,3,pool3,average,0.366320459603
vgg16,3,pool3,100ms,0.358791830372
vgg16,3,pool3,200ms,0.220143385346
vgg16,3,pool4,average,0.469069031984
vgg16,3,pool4,100ms,0.454138561776
vgg16,3,pool4,200ms,0.299192203195
vgg16,3,pool5,average,0.434945660931
vgg16,3,pool5,100ms,0.402416515933
vgg16,3,pool5,200ms,0.319424557535
vgg16,3,fc6,average,0.400979059923
vgg16,3,fc6,100ms,0.371077761533
vgg16,3,fc6,200ms,0.27315815238
vgg16,3,fc7,average,0.324424445687
vgg16,3,fc7,100ms,0.309081673723
vgg16,3,fc7,200ms,0.232018985068
vgg16,3,fc8,average,0.29591868314
vgg16,3,fc8,100ms,0.275309213436
vgg16,3,fc8,200ms,0.227085871603
vgg16,6,pool1,average,0.145072256232
vgg16,6,pool1,100ms,0.169167299054
vgg16,6,pool1,200ms,0.0748640971888
vgg16,6,pool2,average,0.236144356536
vgg16,6,pool2,100ms,0.274669987834
vgg16,6,pool2,200ms,0.134978990116
vgg16,6,pool3,average,0.344242067743
vgg16,6,pool3,100ms,0.383766541066
vgg16,6,pool3,200ms,0.207406448633
vgg16,6,pool4,average,0.437744514219
vgg16,6,pool4,100ms,0.426578327415
vgg16,6,pool4,200ms,0.280638776886
vgg16,6,pool5,average,0.425303784182
vgg16,6,pool5,100ms,0.371490472469
vgg16,6,pool5,200ms,0.318376885427
vgg16,6,fc6,average,0.374144990883
vgg16,6,fc6,100ms,0.3341404979
vgg16,6,fc6,200ms,0.296628060197
vgg16,6,fc7,average,0.301723788952
vgg16,6,fc7,100ms,0.284644519769
vgg16,6,fc7,200ms,0.242549460009
vgg16,6,fc8,average,0.281654882637
vgg16,6,fc8,100ms,0.259845111387
vgg16,6,fc8,200ms,0.218295576592
vgg19,0,pool1,average,0.326772931612
vgg19,0,pool1,100ms,0.361436262893
vgg19,0,pool1,200ms,0.240456803176
vgg19,0,pool2,average,0.38653909995
vgg19,0,pool2,100ms,0.409247177827
vgg19,0,pool2,200ms,0.315891489262
vgg19,0,pool3,average,0.468738527375
vgg19,0,pool3,100ms,0.439909894357
vgg19,0,pool3,200ms,0.339315848339
vgg19,0,pool4,average,0.488686894386
vgg19,0,pool4,100ms,0.503807153662
vgg19,0,pool4,200ms,0.37794715388
vgg19,0,pool5,average,0.456986812976
vgg19,0,pool5,100ms,0.466862040059
vgg19,0,pool5,200ms,0.353184701327
vgg19,0,fc6,average,0.395544145362
vgg19,0,fc6,100ms,0.379153661548
vgg19,0,fc6,200ms,0.329549325787
vgg19,0,fc7,average,0.390261620071
vgg19,0,fc7,100ms,0.37483069495
vgg19,0,fc7,200ms,0.314811455312
vgg19,0,fc8,average,0.372698635342
vgg19,0,fc8,100ms,0.37685360999
vgg19,0,fc8,200ms,0.28465570464
vgg19,3,pool1,average,0.161415661231
vgg19,3,pool1,100ms,0.202042426189
vgg19,3,pool1,200ms,0.102743916432
vgg19,3,pool2,average,0.227290551241
vgg19,3,pool2,100ms,0.259704495331
vgg19,3,pool2,200ms,0.149614477715
vgg19,3,pool3,average,0.371474670924
vgg19,3,pool3,100ms,0.364516164458
vgg19,3,pool3,200ms,0.218135709407
vgg19,3,pool4,average,0.450343149397
vgg19,3,pool4,100ms,0.432357024907
vgg19,3,pool4,200ms,0.287230697474
vgg19,3,pool5,average,0.443273687728
vgg19,3,pool5,100ms,0.399340271794
vgg19,3,pool5,200ms,0.302538858275
vgg19,3,fc6,average,0.391907448731
vgg19,3,fc6,100ms,0.379867850901
vgg19,3,fc6,200ms,0.272958003397
vgg19,3,fc7,average,0.329826560808
vgg19,3,fc7,100ms,0.309113481592
vgg19,3,fc7,200ms,0.228757675754
vgg19,3,fc8,average,0.292784793381
vgg19,3,fc8,100ms,0.272080652673
vgg19,3,fc8,200ms,0.2198601416061
vgg19,6,pool1,average,0.142680279382
vgg19,6,pool1,100ms,0.173809665215
vgg19,6,pool1,200ms,0.0780839753873
vgg19,6,pool2,average,0.247178263258
vgg19,6,pool2,100ms,0.2770425579
vgg19,6,pool2,200ms,0.136585097498
vgg19,6,pool3,average,0.340618462796
vgg19,6,pool3,100ms,0.373929531945
vgg19,6,pool3,200ms,0.200995181489
vgg19,6,pool4,average,0.434809808115
vgg19,6,pool4,100ms,0.411289698082
vgg19,6,pool4,200ms,0.270022003122
vgg19,6,pool5,average,0.429035786968
vgg19,6,pool5,100ms,0.360002857572
vgg19,6,pool5,200ms,0.323161477653
vgg19,6,fc6,average,0.373583618168
vgg19,6,fc6,100ms,0.316954287661
vgg19,6,fc6,200ms,0.28745604379
vgg19,6,fc7,average,0.303113855348
vgg19,6,fc7,100ms,0.279150635472
vgg19,6,fc7,200ms,0.229416352876
vgg19,6,fc8,average,0.273988326692
vgg19,6,fc8,100ms,0.251974265278
vgg19,6,fc8,200ms,0.223257806449
resnet50,0,block1,average,0.26946364453
resnet50,0,block1,100ms,0.276841761781
resnet50,0,block1,200ms,0.197518858068
resnet50,0,block2,average,0.364128662137
resnet50,0,block2,100ms,0.395981094216
resnet50,0,block2,200ms,0.275280027185
resnet50,0,block3,average,0.410563369382
resnet50,0,block3,100ms,0.391158286483
resnet50,0,block3,200ms,0.29565200439
resnet50,0,block4,average,0.420943329422
resnet50,0,block4,100ms,0.441780950049
resnet50,0,block4,200ms,0.345550084371
resnet50,0,block5,average,0.414461250099
resnet50,0,block5,100ms,0.419612628875
resnet50,0,block5,200ms,0.325376642877
resnet50,0,block6,average,0.424319064575
resnet50,0,block6,100ms,0.44377955767
resnet50,0,block6,200ms,0.317461317397
resnet50,0,block7,average,0.433803717737
resnet50,0,block7,100ms,0.463235699583
resnet50,0,block7,200ms,0.314675445969
resnet50,0,block8,average,0.469051119262
resnet50,0,block8,100ms,0.492596953648
resnet50,0,block8,200ms,0.357193123572
resnet50,0,block9,average,0.464129595204
resnet50,0,block9,100ms,0.489371000028
resnet50,0,block9,200ms,0.340324148253
resnet50,0,block10,average,0.462261449142
resnet50,0,block10,100ms,0.480024218632
resnet50,0,block10,200ms,0.337001145641
resnet50,0,block11,average,0.442978753301
resnet50,0,block11,100ms,0.490825037044
resnet50,0,block11,200ms,0.33780614305
resnet50,0,block12,average,0.468963268089
resnet50,0,block12,100ms,0.473900243491
resnet50,0,block12,200ms,0.338138377955
resnet50,0,block13,average,0.457284003045
resnet50,0,block13,100ms,0.46903496507
resnet50,0,block13,200ms,0.308886518859
resnet50,0,block14,average,0.487451799951
resnet50,0,block14,100ms,0.511675250307
resnet50,0,block14,200ms,0.375910718391
resnet50,0,block15,average,0.480655634814
resnet50,0,block15,100ms,0.508684141487
resnet50,0,block15,200ms,0.373969635701
resnet50,0,block16,average,0.444979193827
resnet50,0,block16,100ms,0.468780179987
resnet50,0,block16,200ms,0.314864776112
resnet50,0,block17,average,0.443739750284
resnet50,0,block17,100ms,0.452474653649
resnet50,0,block17,200ms,0.303043489137
resnet50,0,pool,average,0.447179724529
resnet50,0,pool,100ms,0.446067670932
resnet50,0,pool,200ms,0.315737282802
resnet50,0,fc1000,average,0.427792465521
resnet50,0,fc1000,100ms,0.42227657044
resnet50,0,fc1000,200ms,0.297491368809
resnet50,3,block1,average,0.0361200417634
resnet50,3,block1,100ms,0.0616766147811
resnet50,3,block1,200ms,0.0182248122355
resnet50,3,block2,average,0.214854707491
resnet50,3,block2,100ms,0.236415839918
resnet50,3,block2,200ms,0.132484552339
resnet50,3,block3,average,0.20748658686
resnet50,3,block3,100ms,0.240999323217
resnet50,3,block3,200ms,0.107012630701
resnet50,3,block4,average,0.260544708319
resnet50,3,block4,100ms,0.298712469578
resnet50,3,block4,200ms,0.16909190427
resnet50,3,block5,average,0.284338911565
resnet50,3,block5,100ms,0.320775665902
resnet50,3,block5,200ms,0.18343285826
resnet50,3,block6,average,0.343211487285
resnet50,3,block6,100ms,0.341139402943
resnet50,3,block6,200ms,0.208544236739
resnet50,3,block7,average,0.376652853733
resnet50,3,block7,100ms,0.373777741775
resnet50,3,block7,200ms,0.243928721923
resnet50,3,block8,average,0.422992925325
resnet50,3,block8,100ms,0.415328467915
resnet50,3,block8,200ms,0.274607569944
resnet50,3,block9,average,0.446328626916
resnet50,3,block9,100ms,0.432974126856
resnet50,3,block9,200ms,0.27405209103
resnet50,3,block10,average,0.450639276416
resnet50,3,block10,100ms,0.438945179956
resnet50,3,block10,200ms,0.283161707135
resnet50,3,block11,average,0.446713430603
resnet50,3,block11,100ms,0.433504367893
resnet50,3,block11,200ms,0.2853810764
resnet50,3,block12,average,0.434018226022
resnet50,3,block12,100ms,0.417488578894
resnet50,3,block12,200ms,0.288127984407
resnet50,3,block13,average,0.456625821109
resnet50,3,block13,100ms,0.433467800852
resnet50,3,block13,200ms,0.305347868095
resnet50,3,block14,average,0.505597868958
resnet50,3,block14,100ms,0.487411043158
resnet50,3,block14,200ms,0.337208564165
resnet50,3,block15,average,0.501902965038
resnet50,3,block15,100ms,0.480292377976
resnet50,3,block15,200ms,0.344498420697
resnet50,3,block16,average,0.472530506374
resnet50,3,block16,100ms,0.450369818495
resnet50,3,block16,200ms,0.344809000659
resnet50,3,block17,average,0.446963034363
resnet50,3,block17,100ms,0.398723491627
resnet50,3,block17,200ms,0.313433060533
resnet50,3,pool,average,0.369045654399
resnet50,3,pool,100ms,0.361614785411
resnet50,3,pool,200ms,0.279192872422
resnet50,3,fc1000,average,0.331302678257
resnet50,3,fc1000,100ms,0.31657571376
resnet50,3,fc1000,200ms,0.263937936015
resnet50,6,block1,average,0.0373461219832
resnet50,6,block1,100ms,0.0472346803506
resnet50,6,block1,200ms,0.0211307030508
resnet50,6,block2,average,0.221187637626
resnet50,6,block2,100ms,0.253770642117
resnet50,6,block2,200ms,0.134877471669
resnet50,6,block3,average,0.232955152829
resnet50,6,block3,100ms,0.251615562016
resnet50,6,block3,200ms,0.153986351417
resnet50,6,block4,average,0.29163898042
resnet50,6,block4,100ms,0.296878330313
resnet50,6,block4,200ms,0.180291095546
resnet50,6,block5,average,0.308505390828
resnet50,6,block5,100ms,0.321752518479
resnet50,6,block5,200ms,0.196948722509
resnet50,6,block6,average,0.332094735305
resnet50,6,block6,100ms,0.351717986976
resnet50,6,block6,200ms,0.200564864379
resnet50,6,block7,average,0.352159354821
resnet50,6,block7,100ms,0.395734111123
resnet50,6,block7,200ms,0.221046232256
resnet50,6,block8,average,0.37529841852
resnet50,6,block8,100ms,0.391576351536
resnet50,6,block8,200ms,0.2372064789
resnet50,6,block9,average,0.402340185965
resnet50,6,block9,100ms,0.41521055841
resnet50,6,block9,200ms,0.245211941298
resnet50,6,block10,average,0.412672237524
resnet50,6,block10,100ms,0.429175202447
resnet50,6,block10,200ms,0.279778694039
resnet50,6,block11,average,0.425043791264
resnet50,6,block11,100ms,0.431108376772
resnet50,6,block11,200ms,0.288247037606
resnet50,6,block12,average,0.412964948538
resnet50,6,block12,100ms,0.401283463755
resnet50,6,block12,200ms,0.301183425442
resnet50,6,block13,average,0.419953051368
resnet50,6,block13,100ms,0.407371637128
resnet50,6,block13,200ms,0.311199025483
resnet50,6,block14,average,0.479113394091
resnet50,6,block14,100ms,0.451920504926
resnet50,6,block14,200ms,0.361411317711
resnet50,6,block15,average,0.482356954028
resnet50,6,block15,100ms,0.44454641821
resnet50,6,block15,200ms,0.367459413034
resnet50,6,block16,average,0.464029344618
resnet50,6,block16,100ms,0.428841356441
resnet50,6,block16,200ms,0.328922364478
resnet50,6,block17,average,0.438744271733
resnet50,6,block17,100ms,0.380381571022
resnet50,6,block17,200ms,0.329351855405
resnet50,6,pool,average,0.362319003208
resnet50,6,pool,100ms,0.340180238107
resnet50,6,pool,200ms,0.28498068221
resnet50,6,pool,average,0.340177844958
resnet50,6,pool,100ms,0.321859408933
resnet50,6,pool,200ms,0.266571545341
resnet50,6,fc1000,average,0.315358924227
resnet50,6,fc1000,100ms,0.294972206034
resnet50,6,fc1000,200ms,0.242979007598
xception,0,block1,average,0.283069463395
xception,0,block1,100ms,0.293887839441
xception,0,block1,200ms,0.206215200765
xception,0,block2,average,0.333413663233
xception,0,block2,100ms,0.346200866526
xception,0,block2,200ms,0.236927032158
xception,0,block3,average,0.3738662308
xception,0,block3,100ms,0.4088813791
xception,0,block3,200ms,0.291094958312
xception,0,block4,average,0.429549272617
xception,0,block4,100ms,0.453140971295
xception,0,block4,200ms,0.35647533088
xception,0,block5,average,0.445734705827
xception,0,block5,100ms,0.450579243631
xception,0,block5,200ms,0.346792452148
xception,0,block6,average,0.45507093686
xception,0,block6,100ms,0.455687876792
xception,0,block6,200ms,0.338104340299
xception,0,block7,average,0.465825144204
xception,0,block7,100ms,0.455253311743
xception,0,block7,200ms,0.385960233849
xception,0,block8,average,0.465445808257
xception,0,block8,100ms,0.487714363938
xception,0,block8,200ms,0.386989318583
xception,0,block9,average,0.479923090752
xception,0,block9,100ms,0.487361133544
xception,0,block9,200ms,0.372534345367
xception,0,block10,average,0.466958557154
xception,0,block10,100ms,0.492218938003
xception,0,block10,200ms,0.37011413339
xception,0,block11,average,0.467463351793
xception,0,block11,100ms,0.497444835966
xception,0,block11,200ms,0.382768232439
xception,0,block12,average,0.468476823899
xception,0,block12,100ms,0.479877889174
xception,0,block12,200ms,0.385771518315
xception,0,block13,average,0.465256386187
xception,0,block13,100ms,0.438337464854
xception,0,block13,200ms,0.373554737699
xception,0,block14,average,0.417687324618
xception,0,block14,100ms,0.407230966953
xception,0,block14,200ms,0.273747630986
xception,0,pool,average,0.381705486797
xception,0,pool,100ms,0.37694284094
xception,0,pool,200ms,0.285818226492
xception,0,fc,average,0.364487970033
xception,0,fc,100ms,0.359826733297
xception,0,fc,200ms,0.273198235882
xception,3,block1,average,0.197768584543
xception,3,block1,100ms,0.206768759934
xception,3,block1,200ms,0.112568482941
xception,3,block2,average,0.21321923304
xception,3,block2,100ms,0.235687944703
xception,3,block2,200ms,0.133579269427
xception,3,block3,average,0.282615036975
xception,3,block3,100ms,0.305156647781
xception,3,block3,200ms,0.184426210365
xception,3,block4,average,0.385571761432
xception,3,block4,100ms,0.361851804041
xception,3,block4,200ms,0.229178701583
xception,3,block5,average,0.41006440499
xception,3,block5,100ms,0.389921088564
xception,3,block5,200ms,0.237049291251
xception,3,block6,average,0.427518415348
xception,3,block6,100ms,0.407898610468
xception,3,block6,200ms,0.271102587773
xception,3,block7,average,0.428424596835
xception,3,block7,100ms,0.406909511721
xception,3,block7,200ms,0.264220755477
xception,3,block8,average,0.446038753082
xception,3,block8,100ms,0.419801735691
xception,3,block8,200ms,0.285743218282
xception,3,block9,average,0.45465610627
xception,3,block9,100ms,0.419632266833
xception,3,block9,200ms,0.305224708787
xception,3,block10,average,0.454472617036
xception,3,block10,100ms,0.416167231319
xception,3,block10,200ms,0.309380062503
xception,3,block11,average,0.456895574721
xception,3,block11,100ms,0.41533174805
xception,3,block11,200ms,0.309141350642
xception,3,block12,average,0.447922399055
xception,3,block12,100ms,0.407287751481
xception,3,block12,200ms,0.307011736069
xception,3,block13,average,0.443860613513
xception,3,block13,100ms,0.387518171745
xception,3,block13,200ms,0.338722966022
xception,3,block14,average,0.360489357866
xception,3,block14,100ms,0.308546204086
xception,3,block14,200ms,0.262923807582
xception,3,pool,average,0.28829386178
xception,3,pool,100ms,0.255620305186
xception,3,pool,200ms,0.20713089685
xception,3,fc,average,0.267384063831
xception,3,fc,100ms,0.245895994841
xception,3,fc,200ms,0.218190569308
xception,6,block1,average,0.198379924112
xception,6,block1,100ms,0.213645926916
xception,6,block1,200ms,0.104114563890
xception,6,block2,average,0.212884998459
xception,6,block2,100ms,0.24471423846
xception,6,block2,200ms,0.120863027027
xception,6,block3,average,0.298296123246
xception,6,block3,100ms,0.323846431044
xception,6,block3,200ms,0.189783090483
xception,6,block4,average,0.346965025124
xception,6,block4,100ms,0.377575103738
xception,6,block4,200ms,0.200340455178
xception,6,block5,average,0.376045438003
xception,6,block5,100ms,0.386161591356
xception,6,block5,200ms,0.237137574771
xception,6,block6,average,0.388682715958
xception,6,block6,100ms,0.410235449502
xception,6,block6,200ms,0.266204276719
xception,6,block7,average,0.404709360378
xception,6,block7,100ms,0.416421093436
xception,6,block7,200ms,0.265514037749
xception,6,block8,average,0.421797916074
xception,6,block8,100ms,0.42383697679
xception,6,block8,200ms,0.289530994082
xception,6,block9,average,0.427825442643
xception,6,block9,100ms,0.413385945178
xception,6,block9,200ms,0.298710023647
xception,6,block10,average,0.43791547606
xception,6,block10,100ms,0.405901976223
xception,6,block10,200ms,0.296305702956
xception,6,block11,average,0.432413541549
xception,6,block11,100ms,0.400874779148
xception,6,block11,200ms,0.304659230458
xception,6,block12,average,0.429833071252
xception,6,block12,100ms,0.401030753495
xception,6,block12,200ms,0.310381635037
xception,6,block13,average,0.438902408037
xception,6,block13,100ms,0.383381409244
xception,6,block13,200ms,0.338618061567
xception,6,block14,average,0.341123209482
xception,6,block14,100ms,0.277682178395
xception,6,block14,200ms,0.272660547747
xception,6,pool,average,0.241849281019
xception,6,pool,100ms,0.224150781056
xception,6,pool,200ms,0.212243404766
xception,6,fc,average,0.230260628486
xception,6,fc,100ms,0.203620346248
xception,6,fc,200ms,0.199726646778
inceptionv1,0,block1,average,0.423174059851
inceptionv1,0,block1,100ms,0.441434571505
inceptionv1,0,block1,200ms,0.336209826238
inceptionv1,0,block2,average,0.446778059631
inceptionv1,0,block2,100ms,0.477757009118
inceptionv1,0,block2,200ms,0.362051572098
inceptionv1,0,block3,average,0.433788601785
inceptionv1,0,block3,100ms,0.463905796011
inceptionv1,0,block3,200ms,0.286224469407
inceptionv1,0,block4,average,0.473218717522
inceptionv1,0,block4,100ms,0.481263199046
inceptionv1,0,block4,200ms,0.335239405494
inceptionv1,0,block5,average,0.473537346357
inceptionv1,0,block5,100ms,0.497215122922
inceptionv1,0,block5,200ms,0.342540465595
inceptionv1,0,block6,average,0.474687864232
inceptionv1,0,block6,100ms,0.476352511625
inceptionv1,0,block6,200ms,0.341640071963
inceptionv1,0,block7,average,0.460951812335
inceptionv1,0,block7,100ms,0.479742164079
